doc_name,section,clause_id,clause_type,clause_text,clause_clean,word_count,nlp_text,cluster
car-Policy-wording-bajaj-1.pdf,SECTION III – PERSONAL ACCIDENT COVER FOR OWNER,S2-C1,definition,"1. The Company undertakes to pay compensation as per the following scale for bodily injury/ death sustained by the owner-driver of the vehicle, in direct connection with the vehicle insured or whilst driving or mounting into/dismounting from the vehicle insured or whilst traveling in it as a co-driver, caused by violent accidental external and visible means which independent of any other cause shall within six calendar months of such injury result in: Provided always that A. compensation shall be payable under only one of the items",carpolicywordingbajaj1pdf,1,undertakes pay compensation per following scale bodily injury death sustained ownerdriver vehicle direct connection vehicle whilst driving mounting intodismounting vehicle whilst traveling codriver caused violent accidental external visible mean independent cause within six calendar month injury result always compensation one item,1
car-Policy-wording-bajaj-1.pdf,SECTION III – PERSONAL ACCIDENT COVER FOR OWNER,S2-C2,general_clause,(iv) above in respect of the owner-driver arising out of any one occurrence and the total liability of the insurer shall not in the aggregate exceed the sum of Rs. 15 lakhs during any one period of insurance. B. no compensation shall be payable in respect of death or bodily injury directly or indirectly wholly or in part arising or resulting from or traceable to,carpolicywordingbajaj1pdf,1,respect ownerdriver arising one occurrence total liability aggregate exceed sum lakh one period insurance compensation respect death bodily injury directly indirectly wholly part arising resulting traceable,1
car-Policy-wording-bajaj-1.pdf,SECTION III – PERSONAL ACCIDENT COVER FOR OWNER,S2-C3,general_clause,(1) intentional self injury suicide or attempted suicide physical defect or inﬁrmity or,carpolicywordingbajaj1pdf,1,intentional self injury suicide attempted suicide physical defect inrmity,1
car-Policy-wording-bajaj-1.pdf,SECTION III – PERSONAL ACCIDENT COVER FOR OWNER,S2-C4,general_clause,(2) an accident happening whilst such person is under the inﬂuence of intoxicating liquor or drugs. C. Such compensation shall be payable directly to the insured or to his/her legal representatives whose receipt shall be the full Page 3 of 10 PRIVATE CAR PACKAGE POLICY (POLICY WORDINGS) Scale of compensation 100% 100% 50% 100% Nature of injury (I) Death,carpolicywordingbajaj1pdf,1,accident happening whilst person inuence intoxicating liquor drug compensation directly hisher legal representative whose receipt full page private car package wording scale compensation nature injury death,1
car-Policy-wording-bajaj-1.pdf,SECTION III – PERSONAL ACCIDENT COVER FOR OWNER,S2-C5,general_clause,(ii) Loss of two limbs or sight of two eyes or one limb and sight of one eye.,carpolicywordingbajaj1pdf,1,loss two limb sight two eye one limb sight one eye,4
car-Policy-wording-bajaj-1.pdf,SECTION III – PERSONAL ACCIDENT COVER FOR OWNER,S2-C6,general_clause,(iii) Loss of one limb or sight of one eye,carpolicywordingbajaj1pdf,1,iii loss one limb sight one eye,4
car-Policy-wording-bajaj-1.pdf,SECTION III – PERSONAL ACCIDENT COVER FOR OWNER,S2-C7,general_clause,(iv) Permanent total disablement from injuries other than named above. PRIVATE CAR PACKAGE POLICY (POLICY WORDINGS) | UIN: IRDAN113RP0025V01200102 Bajaj General Insurance Ltd. discharge in respect of the injury to the insured.,carpolicywordingbajaj1pdf,1,permanent total disablement injury named private car package wording uin irdanrpv bajaj general insurance ltd discharge respect injury,1
car-Policy-wording-bajaj-1.pdf,SECTION III – PERSONAL ACCIDENT COVER FOR OWNER,S2-C8,exclusion,"2. This cover is subject to (a) the owner-driver is the registered owner of the vehicle insured herein; (b) the owner-driver is the insured named in this policy. (c) the owner-driver holds an effective driving license, in accordance with the provisions of Rule 3 of the Central Motor Vehicles Rules, 1989, at the time of the accident. GENERAL EXCEPTIONS (Applicable to all Sections of the Policy) The Company shall not be liable under this Policy in respect of:",carpolicywordingbajaj1pdf,1,cover ownerdriver registered owner vehicle ownerdriver named ownerdriver hold effective driving license accordance provision rule central motor vehicle rule time accident general exception applicable section liable respect,3
car-Policy-wording-bajaj-1.pdf,SECTION III – PERSONAL ACCIDENT COVER FOR OWNER,S2-C9,coverage,1. any accidental loss or damage and/or liability caused sustained or incurred outside the Geographical area;,carpolicywordingbajaj1pdf,1,accidental loss damage andor liability caused sustained incurred outside geographical area,3
car-Policy-wording-bajaj-1.pdf,SECTION III – PERSONAL ACCIDENT COVER FOR OWNER,S2-C10,general_clause,2. any claim arising out of any contractual liability;,carpolicywordingbajaj1pdf,1,claim arising contractual liability,2
car-Policy-wording-bajaj-1.pdf,SECTION III – PERSONAL ACCIDENT COVER FOR OWNER,S2-C11,general_clause,3. any accidental loss damage and/or liability caused sustained or incurred whilst the vehicle insured herein is (a) being used otherwise than in accordance with the ‘Limitations as to Use’ or (b) being driven by or is for the purpose of being driven by him/her in the charge of any person other than a Driver as stated in the Driver's Clause.,carpolicywordingbajaj1pdf,1,accidental loss damage andor liability caused sustained incurred whilst vehicle used otherwise accordance limitation use driven purpose driven himher charge person driver stated driver,3
car-Policy-wording-bajaj-1.pdf,SECTION III – PERSONAL ACCIDENT COVER FOR OWNER,S2-C12,coverage,4. (a) Any accidental loss or damage to any property whatsoever or any loss or expense whatsoever resulting or arising there from or any consequential loss (b) any liability of whatsoever nature directly or indirectly caused by or contributed to by or arising from ionising radiations or contamination by radioactivity from any nuclear fuel or from any nuclear waste from the combustion of nuclear fuel. For the purpose of this exception combustion shall include any self-sustaining process of nuclear ﬁssion.,carpolicywordingbajaj1pdf,1,accidental loss damage property whatsoever loss expense whatsoever resulting arising consequential loss liability whatsoever nature directly indirectly caused contributed arising ionising radiation contamination radioactivity nuclear fuel nuclear waste combustion nuclear fuel purpose exception combustion include selfsustaining process nuclear ssion,3
car-Policy-wording-bajaj-1.pdf,SECTION III – PERSONAL ACCIDENT COVER FOR OWNER,S2-C13,coverage,5. Any accidental loss or damage or liability directly or indirectly caused by or contributed to by or arising from nuclear weapons material.,carpolicywordingbajaj1pdf,1,accidental loss damage liability directly indirectly caused contributed arising nuclear weapon material,3
car-Policy-wording-bajaj-1.pdf,SECTION III – PERSONAL ACCIDENT COVER FOR OWNER,S2-C14,exclusion,"6. Any accidental loss damage and/or liability directly or indirectly or proximately or remotely occasioned by contributed to by or traceable to or arising out of or in connection with war, invasion, the act of foreign enemies, hostilities or warlike operations (whether before or after declaration of war) civil war, mutiny rebellion, military or usurped power or by any direct or indirect consequence of any of the said occurrences and in the event of any claim hereunder the insured shall prove that the accidental loss damage and/or liability arose independently of and was in no way connected with or occasioned by or contributed to by or traceable to any of the said occurrences or any consequences thereof and in default of such proof, the Company shall not be liable to make any payment in respect of such a claim. DEDUCTIBLE The Company shall not be liable for each and every claim under Section - I (loss of or damage to the vehicle insured) of this Policy in respect of the deductible stated in the schedule. CONDITIONS This Policy and the Schedule shall be read together and any word or expression to which a speciﬁc meaning has been attached in any part of this Policy or of the Schedule shall bear the same meaning wherever it may appear.",carpolicywordingbajaj1pdf,1,accidental loss damage andor liability directly indirectly proximately remotely occasioned contributed traceable arising connection war invasion act foreign enemy hostility warlike operation whether declaration war civil war mutiny rebellion military usurped power direct indirect consequence said occurrence event claim hereunder prove accidental loss damage andor liability arose independently way connected occasioned contributed traceable said occurrence consequence default proof liable make payment respect claim deductible liable every claim loss damage vehicle respect deductible stated schedule condition schedule read together word expression specic meaning attached part schedule bear meaning wherever may appear,2
car-Policy-wording-bajaj-1.pdf,SECTION III – PERSONAL ACCIDENT COVER FOR OWNER,S2-C15,coverage,"1. Notice shall be given in writing to the Company immediately upon the occurrence of any accidental loss or damage in the event of any claim and thereafter the insured shall give all such information and assistance as the Company shall require. Every letter claim writ summons and/or process or copy thereof shall be forwarded to the Company immediately on receipt by the insured. Notice shall also be given in writing to the Company immediately the insured shall have knowledge of any impending prosecution, inquest or fatal inquiry in respect of any occurrence which may give rise to a claim under this Policy. In case of theft or criminal act which may be the subject of a claim under this Policy the insured shall give immediate notice to the police and co-operate with the Page 4 of 10 PRIVATE CAR PACKAGE POLICY (POLICY WORDINGS) PRIVATE CAR PACKAGE POLICY (POLICY WORDINGS) | UIN:IRDAN113RP0025V01200102 Bajaj General Insurance Ltd. Company in securing the conviction of the offender.",carpolicywordingbajaj1pdf,1,notice given writing immediately upon occurrence accidental loss damage event claim thereafter give information assistance require every letter claim writ summons andor process copy forwarded immediately receipt notice also given writing immediately knowledge impending prosecution inquest fatal inquiry respect occurrence may give rise claim case theft criminal act may claim give immediate notice police cooperate page private car package wording private car package wording uinirdanrpv bajaj general insurance ltd securing conviction offender,2
car-Policy-wording-bajaj-1.pdf,SECTION III – PERSONAL ACCIDENT COVER FOR OWNER,S2-C16,general_clause,2. No admission offer promise payment or indemnity shall be made or given by or on behalf of the insured without the written consent of the Company which shall be entitled if it so desires to take over and conduct in the name of the insured the defence or settlement of any claim or to prosecute in the name of the insured for its own beneﬁt any claim for indemnity or otherwise and shall have full discretion in the conduct of any proceedings or in the settlement of any claim and the insured shall give all such information and assistance as the Company may require.,carpolicywordingbajaj1pdf,1,admission offer promise payment indemnity made given behalf without written consent entitled desire take conduct name defence settlement claim prosecute name benet claim indemnity otherwise full discretion conduct proceeding settlement claim give information assistance may require,2
car-Policy-wording-bajaj-1.pdf,SECTION III – PERSONAL ACCIDENT COVER FOR OWNER,S2-C17,condition,"3. The Company may at its own option repair reinstate or replace the vehicle or part thereof and/or its accessories or may pay in cash the amount of the loss or damage and the liability of the Company shall not exceed: a) for total loss / constructive total loss of the vehicle - the Insured's Declared Value (IDV) of the vehicle (including accessories thereon) as speciﬁed in the Schedule less the value of the wreck. b) for partial losses, i.e. losses other than T otal Loss/Constructive T otal Loss of the vehicle - actual and reasonable costs of repair and/or replacement of parts lost/damaged subject to depreciation as per limits speciﬁed.",carpolicywordingbajaj1pdf,1,may option repair reinstate replace vehicle part andor accessory may pay cash amount loss damage liability exceed total loss constructive total loss vehicle insured declared value idv vehicle accessory thereon specied schedule less value wreck partial loss loss otal lossconstructive otal loss vehicle actual reasonable cost repair andor replacement part lostdamaged depreciation per limit specied,3
car-Policy-wording-bajaj-1.pdf,SECTION III – PERSONAL ACCIDENT COVER FOR OWNER,S2-C18,condition,"4. The insured shall take all reasonable steps to safeguard the vehicle from loss or damage and to maintain it in efﬁcient condition and the Company shall have at all times free and full access to examine the vehicle or any part thereof or any driver or employee of the insured. In the event of any accident or breakdown, the vehicle shall not be left unattended without proper precautions being taken to prevent further damage or loss and if the vehicle be driven before the necessary repairs are effected any extension of the damage or any further damage to the vehicle shall be entirely at the insured's own risk.",carpolicywordingbajaj1pdf,1,take reasonable step safeguard vehicle loss damage maintain efcient time free full access examine vehicle part driver employee event accident breakdown vehicle left unattended without proper precaution taken prevent damage loss vehicle driven necessary repair effected extension damage damage vehicle entirely insured risk,3
car-Policy-wording-bajaj-1.pdf,SECTION III – PERSONAL ACCIDENT COVER FOR OWNER,S2-C19,general_clause,"5. The Company may cancel the policy by sending seven days notice by recorded delivery to the insured at insured’s last known address and in such event will return to the insured the premium paid less the pro rata portion thereof for the period the Policy has been in force or the policy may be cancelled at any time by the insured on seven days’ notice by recorded delivery and provided no claim has arisen during the currency of the policy, the insured shall be entitled to a return of premium less premium on Pro-rata basis for the period the Policy has been in force. Under normal circumstances, Policy will not be cancelled except for reasons of fraud. No refund of Premium shall be due on cancellation of Policy if a claim has been made by You, whether such Claim was admitted or repudiated. A policy can be cancelled only after ensuring that the insured vehicle is insured elsewhere, at least for Liability Only cover and after surrender of the original Certificate of Insurance for cancellation.",carpolicywordingbajaj1pdf,1,may cancel sending seven day notice recorded delivery insured last known address event return premium paid less pro rata portion period force may cancelled time seven day notice recorded delivery claim arisen currency entitled return premium less premium prorata basis period force normal circumstance cancelled except reason fraud refund premium due cancellation claim made whether claim admitted repudiated cancelled ensuring vehicle elsewhere least liability cover surrender original certificate insurance cancellation,3
car-Policy-wording-bajaj-1.pdf,SECTION III – PERSONAL ACCIDENT COVER FOR OWNER,S2-C20,exclusion,"6. If at the time of occurrence of an event that gives rise to any claim under this policy there is in existence any other insurance covering the same liability, the Company shall not be liable to pay or contribute more than its ratable proportion of any compensation, cost or expense.",carpolicywordingbajaj1pdf,1,time occurrence event give rise claim existence insurance covering liability liable pay contribute ratable proportion compensation cost expense,2
car-Policy-wording-bajaj-1.pdf,SECTION III – PERSONAL ACCIDENT COVER FOR OWNER,S2-C21,general_clause,"8. On receipt of all required information/ documents that are relevant and necessary for the claim, the Company shall, within a period of 30 days offer a settlement of the claim to the insured. If the Company, for any reasons, decides to reject a claim under the policy, it shall do so within a period of 30 days from the receipt of last relevant and necessary document. In the event the claim is Page 5 of 10 PRIVATE CAR PACKAGE POLICY (POLICY WORDINGS) PRIVATE CAR PACKAGE POLICY (POLICY WORDINGS) | UIN: IRDAN113RP0025V01200102 (Applicable only in cases where this Policy is issued under Commercial Lines of Business) ""The Insurer and Insured may mutually agree and enter into a separate Arbitration Agreement to settle any and all disputes in relation to this Policy. Arbitration shall be conducted under and in accordance with the provisions of the Arbitration and Conciliation Act,",carpolicywordingbajaj1pdf,1,receipt required information document relevant necessary claim within period day offer settlement claim reason decides reject claim within period day receipt last relevant necessary document event claim page private car package wording private car package wording uin irdanrpv applicable case issued commercial line business may mutually agree enter separate arbitration agreement settle dispute relation arbitration conducted accordance provision arbitration conciliation act,2
car-Policy-wording-bajaj-1.pdf,SECTION III – PERSONAL ACCIDENT COVER FOR OWNER,S2-C22,general_clause,"1. Wherever this Policy is issued under retail lines of business, Arbitration clause shall not be applicable.",carpolicywordingbajaj1pdf,1,wherever issued retail line business arbitration applicable,3
car-Policy-wording-bajaj-1.pdf,SECTION III – PERSONAL ACCIDENT COVER FOR OWNER,S2-C23,general_clause,"2. Arbitration clause shall not be applicable in case of Policies issued under commercial lines of business where Insured has specifically consented for no arbitration clause and no arbitration terms have been annexed to the Policy Schedule/Policy. Bajaj General Insurance Ltd. not settled within 30 days as stipulated above, the insurer shall be liable to pay interest at a rate, which is 2% above the bank rate from the date of receipt of last relevant and necessary document from the insured/claimant by insurer till the date of actual payment. (Applicable only to Claims with regard to",carpolicywordingbajaj1pdf,1,arbitration applicable case policy issued commercial line business specifically consented arbitration arbitration term annexed schedulepolicy bajaj general insurance ltd settled within day stipulated liable pay interest rate bank rate date receipt last relevant necessary document insuredclaimant till date actual payment applicable claim regard,3
car-Policy-wording-bajaj-1.pdf,Section I of the Policy,S3-C1,condition,"9. The due observance and fulﬁllment of the terms, conditions and endorsements of this Policy in so far as they relate to anything to be done or complied with by the insured and the truth of the statements and answers in the said proposal shall be conditions precedent to any liability of the Company to make any payment under this Policy.",carpolicywordingbajaj1pdf,1,due observance fulllment term condition endorsement far relate anything done complied truth statement answer said proposal condition precedent liability make payment,2
car-Policy-wording-bajaj-1.pdf,Section I of the Policy,S3-C2,condition,"10. On renewal, the beneﬁts provided under the policy and/or terms and conditions of the policy including premium rate may subject to change.",carpolicywordingbajaj1pdf,1,renewal benet andor term condition premium rate may change,3
car-Policy-wording-bajaj-1.pdf,Section I of the Policy,S3-C3,general_clause,"11. In the event of the death of the sole insured, this policy will not immediately lapse but will remain valid for a period of three months from the date of the death of insured or until the expiry of this policy (whichever is earlier). During the said period, legal heir(s) of the insured to whom the custody and use of the Motor Vehicle passes may apply to have this Policy transferred to the name(s) of the heir(s) or obtain a new insurance policy for the Motor Vehicle. Where such legal heir(s) desire(s) to apply for transfer of this policy or obtain a new policy for the vehicle such heir(s) should make an application to the Company accordingly within the aforesaid period. All such applications should be accompanied by:- a) Death Certiﬁcate in respect of the insured b) Proof of title to the vehicle c) Original Policy. The Company reserves its rights to abide by any order of the court in regard to declaration about the legal heir / heiress and ownership of the vehicle and the nominee will not have any right to dispute such order of the Court. Welcome to Bajaj General and Thank You for Choosing us as your insurer. Please read your Policy and Schedule. The Policy and Policy Schedule set out the terms of your contract with us. Please read your Policy and Policy Schedule carefully to ensure that the cover meets your needs. Resolving Issues We do our best to ensure that our customers are delighted with the service they receive from Bajaj General. If you are dissatisﬁed we would like to inform you that we have a procedure for resolving issues. Please include your policy number in any communication. This will help us deal with the issue more efﬁciently. If you don’t have it, please call your Branch ofﬁce. First Step Initially, we suggest you contact the Branch Manager / Regional Manager of the local ofﬁce which has issued the policy. The address and telephone number will be available in the policy. Second Step Naturally, we hope the issue can be resolved to your satisfaction at the earlier stage itself. But if you feel dissatisﬁed with the suggested resolution of the issue after contacting the local ofﬁce, please e-mail or write to: Customer Care Cell Bajaj General Insurance Ltd. Bajaj Insurance House, Airport Road, Yerawada, Pune 411 006 E-mail: careforyou@bajajgeneral.com Page 6 of 10 PRIVATE CAR PACKAGE POLICY (POLICY WORDINGS) PRIVATE CAR PACKAGE POLICY (POLICY WORDINGS) | UIN: IRDAN113RP0025V01200102 Bajaj General Insurance Ltd. NAMES OF OMBUDSMAN AND ADDRESSES OF OMBUDSMAN CENTRES Office Details Jurisdiction of Office Union Territory, District) AHMEDABAD - Insurance Ombudsman Office of the Insurance Ombudsman, Jeevan Prakash Building, 6th floor, Tilak Marg, Relief Road, AHMEDABAD – 380",carpolicywordingbajaj1pdf,1,event death sole immediately lapse remain valid period three month date death expiry whichever earlier said period legal heir custody use motor vehicle pass may apply transferred name heir obtain new insurance motor vehicle legal heir desire apply transfer obtain new vehicle heir make application accordingly within aforesaid period application accompanied death certicate respect proof title vehicle original reserve right abide order court regard declaration legal heir heiress ownership vehicle nominee right dispute order court welcome bajaj general thank choosing please read schedule schedule set term contract please read schedule carefully ensure cover meet need resolving issue best ensure customer delighted service receive bajaj general dissatised would like inform procedure resolving issue please include number communication help deal issue efciently dont please call branch ofce first step initially suggest contact branch manager regional manager local ofce issued address telephone number available second step naturally hope issue resolved satisfaction earlier stage feel dissatised suggested resolution issue contacting local ofce please email write customer care cell bajaj general insurance ltd bajaj insurance house airport road yerawada pune email careforyoubajajgeneralcom page private car package wording private car package wording uin irdanrpv bajaj general insurance ltd name ombudsman address ombudsman centre office detail jurisdiction office union territory district ahmedabad insurance ombudsman office insurance ombudsman jeevan prakash building floor tilak marg relief road ahmedabad,3
car-Policy-wording-bajaj-1.pdf,Section I of the Policy,S3-C4,general_clause,"001. Tel.: 079 – 25501201 /02 /05/06 Email: bimalokpal.ahmedabad@cioins.co.in Gujarat, Dadra & Nagar Haveli, Daman and Diu BENGALURU - Insurance Ombudsman Office of the Insurance Ombudsman, Jeevan Soudha Building,PID No. 57-27-N-19 Ground Floor, 19/19, 24th Main Road, JP Nagar, Ist Phase, Bengaluru – 560",carpolicywordingbajaj1pdf,1,tel email bimalokpalahmedabadcioinscoin gujarat dadra nagar haveli daman diu bengaluru insurance ombudsman office insurance ombudsman jeevan soudha buildingpid ground floor main road nagar ist phase bengaluru,0
car-Policy-wording-bajaj-1.pdf,Section I of the Policy,S3-C5,general_clause,"078. Tel.: 080 - 26652048 / 26652049 Email: bimalokpal.bengaluru@cioins.co.in Karnataka. BHOPAL - Insurance Ombudsman Office of the Insurance Ombudsman, 1st floor, “Jeevan Shikha"", 60-B,Hoshangabad Road, Opp. Gayatri Mandir, Bhopal – 462",carpolicywordingbajaj1pdf,1,tel email bimalokpalbengalurucioinscoin karnataka bhopal insurance ombudsman office insurance ombudsman floor jeevan shikha bhoshangabad road opp gayatri mandir bhopal,0
car-Policy-wording-bajaj-1.pdf,Section I of the Policy,S3-C6,general_clause,"011. Tel.: 0755 - 2769201 / 2769202 Email: bimalokpal.bhopal@cioins.co.in Madhya Pradesh Chattisgarh. BHUBANESHWAR – Insurance Ombudsman Office of the Insurance Ombudsman, 62, Forest park, Bhubaneswar – 751",carpolicywordingbajaj1pdf,1,tel email bimalokpalbhopalcioinscoin madhya pradesh chattisgarh bhubaneshwar insurance ombudsman office insurance ombudsman forest park bhubaneswar,0
car-Policy-wording-bajaj-1.pdf,Section I of the Policy,S3-C7,general_clause,"009. Tel.: 0674 – 2596461 / 2596455 Email: bimalokpal.bhubaneswar@cioins.co.in Orissa. CHANDIGARH - Insurance Ombudsman Office of the Insurance Ombudsman, S.C.O. No. 101, 102 & 103, 2nd Floor, Batra Building, Sector 17 – D, Chandigarh – 160",carpolicywordingbajaj1pdf,1,tel email bimalokpalbhubaneswarcioinscoin orissa chandigarh insurance ombudsman office insurance ombudsman sco floor batra building sector chandigarh,0
car-Policy-wording-bajaj-1.pdf,Section I of the Policy,S3-C8,general_clause,"017. Tel.: 0172 – 4646394 / 2706468 Email: bimalokpal.chandigarh@cioins.co.in Punjab, Haryana (excluding Gurugram, Faridabad, Sonepat and Bahadurgarh), Himachal Pradesh, Union Territories of Jammu & Kashmir,Ladakh & Chandigarh. CHENNAI - Insurance Ombudsman Office of the Insurance Ombudsman, Fatima Akhtar Court, 4th Floor, 453, Anna Salai, Teynampet, CHENNAI – 600",carpolicywordingbajaj1pdf,1,tel email bimalokpalchandigarhcioinscoin punjab haryana excluding gurugram faridabad sonepat bahadurgarh himachal pradesh union territory jammu kashmirladakh chandigarh chennai insurance ombudsman office insurance ombudsman fatima akhtar court floor anna salai teynampet chennai,0
car-Policy-wording-bajaj-1.pdf,Section I of the Policy,S3-C9,general_clause,"018. Tel.: 044 - 24333668 / 24333678 Email: bimalokpal.chennai@cioins.co.in Tamil Nadu, Puducherry Town and Karaikal (which are part of Puducherry) If you are still not satisfied, you can approach the Insurance Ombudsman in the respective area for resolving the issue. The contact details of the Ombudsman offices are mentioned below: Bajaj General Insurance Ltd. Office Details Jurisdiction of Office Union Territory, District) DELHI – Insurance Ombudsman Office of the Insurance Ombudsman, 2/2 A, Universal Insurance Building, Asaf Ali Road, New Delhi – 110",carpolicywordingbajaj1pdf,1,tel email bimalokpalchennaicioinscoin tamil nadu puducherry town karaikal part puducherry still satisfied approach insurance ombudsman respective area resolving issue contact detail ombudsman office mentioned bajaj general insurance ltd office detail jurisdiction office union territory district delhi insurance ombudsman office insurance ombudsman universal insurance building asaf ali road new delhi,0
car-Policy-wording-bajaj-1.pdf,Section I of the Policy,S3-C10,general_clause,"002. Tel.: 011 - 23237539 Email: bimalokpal.delhi@cioins.co.in Delhi & following Districts of Haryana - Gurugram, Faridabad, Sonepat & Bahadurgarh. GUWAHATI - Insurance Ombudsman Office of the Insurance Ombudsman, Jeevan Nivesh, 5th Floor, Nr. Panbazar over bridge, S.S. Road, Guwahati – 781001(ASSAM). Tel.: 0361 - 2632204 / 2602205 Email: bimalokpal.guwahati@cioins.co.in Assam, Meghalaya, Manipur, Mizoram, Arunachal Pradesh, Nagaland and Tripura. HYDERABAD - Insurance Ombudsman Office of the Insurance Ombudsman, 6-2-46, 1st floor, ""Moin Court"", Lane Opp. Saleem Function Palace, A. C. Guards, Lakdi-Ka-Pool, Hyderabad - 500",carpolicywordingbajaj1pdf,1,tel email bimalokpaldelhicioinscoin delhi following district haryana gurugram faridabad sonepat bahadurgarh guwahati insurance ombudsman office insurance ombudsman jeevan nivesh floor panbazar bridge road guwahati assam tel email bimalokpalguwahaticioinscoin assam meghalaya manipur mizoram arunachal pradesh nagaland tripura hyderabad insurance ombudsman office insurance ombudsman floor moin court lane opp saleem function palace guard lakdikapool hyderabad,0
car-Policy-wording-bajaj-1.pdf,Section I of the Policy,S3-C11,general_clause,"004. Tel.: 040 - 23312122 Email: bimalokpal.hyderabad@cioins.co.in Andhra Pradesh, Telangana, Yanam and part of Union Territory of Puducherry. JAIPUR - Insurance Ombudsman Office of the Insurance Ombudsman, Jeevan Nidhi – II Bldg., Gr. Floor, Bhawani Singh Marg, Jaipur - 302",carpolicywordingbajaj1pdf,1,tel email bimalokpalhyderabadcioinscoin andhra pradesh telangana yanam part union territory puducherry jaipur insurance ombudsman office insurance ombudsman jeevan nidhi bldg floor bhawani singh marg jaipur,0
car-Policy-wording-bajaj-1.pdf,Section I of the Policy,S3-C12,general_clause,"005. Tel.: 0141 –2740363 / 2740798 Email: bimalokpal.jaipur@cioins.co.in Rajasthan. ERNAKULAM – Insurance Ombudsman Office of the Insurance Ombudsman, 10th Floor, Jeevan Prakash,LIC Building, Opp to Maharaja's College,M.G.Road, Ernakulam - 682",carpolicywordingbajaj1pdf,1,tel email bimalokpaljaipurcioinscoin rajasthan ernakulam insurance ombudsman office insurance ombudsman floor jeevan prakashlic building opp maharaja collegemgroad ernakulam,0
car-Policy-wording-bajaj-1.pdf,Section I of the Policy,S3-C13,general_clause,"011. Tel.: 0484 - 2358759 Email: bimalokpal.ernakulam@cioins.co.in Kerala, Lakshadweep, Mahe-a part of Union Territory of Puducherry. KOLKATA – Insurance Ombudsman Office of the Insurance Ombudsman, Hindustan Bldg. Annexe, 7th Floor, 4, C.R. Avenue, KOLKATA - 700",carpolicywordingbajaj1pdf,1,tel email bimalokpalernakulamcioinscoin kerala lakshadweep mahea part union territory puducherry kolkata insurance ombudsman office insurance ombudsman hindustan bldg annexe floor avenue kolkata,0
car-Policy-wording-bajaj-1.pdf,Section I of the Policy,S3-C14,general_clause,"072. Tel.: 033 - 22124339 / 22124341 Email: bimalokpal.kolkata@cioins.co.in West Bengal, Sikkim, Andaman & Nicobar Islands. LUCKNOW – Insurance Ombudsman Office of the Insurance Ombudsman, Districts of Uttar Pradesh : Lalitpur, Jhansi, Mahoba, Hamirpur, Banda, Chitrakoot, Allahabad, Mirzapur, Sonbhabdra, Fatehpur, Pratapgarh, Jaunpur,Varanasi, Gazipur, Jalaun, Kanpur, Lucknow, Bajaj General Insurance Ltd. Office Details Jurisdiction of Office Union Territory, District) 6th Floor, Jeevan Bhawan, Phase-II, Nawal Kishore Road, Hazratganj, Lucknow - 226",carpolicywordingbajaj1pdf,1,tel email bimalokpalkolkatacioinscoin west bengal sikkim andaman nicobar island lucknow insurance ombudsman office insurance ombudsman district uttar pradesh lalitpur jhansi mahoba hamirpur banda chitrakoot allahabad mirzapur sonbhabdra fatehpur pratapgarh jaunpurvaranasi gazipur jalaun kanpur lucknow bajaj general insurance ltd office detail jurisdiction office union territory district floor jeevan bhawan phaseii nawal kishore road hazratganj lucknow,0
car-Policy-wording-bajaj-1.pdf,Section I of the Policy,S3-C15,general_clause,"001. Tel.: 0522 - 4002082 / 3500613 Email: bimalokpal.lucknow@cioins.co.in Unnao, Sitapur, Lakhimpur, Bahraich, Barabanki, Raebareli, Sravasti, Gonda, Faizabad, Amethi, Kaushambi, Balrampur, Basti, Ambedkarnagar, Sultanpur, Maharajgang, Santkabirnagar, Azamgarh, Kushinagar, Gorkhpur, Deoria, Mau, Ghazipur, Chandauli, Ballia, Sidharathnagar.. MUMBAI - Insurance Ombudsman Office of the Insurance Ombudsman, 3rd Floor, Jeevan Seva Annexe, S. V. Road, Santacruz (W), Mumbai - 400",carpolicywordingbajaj1pdf,1,tel email bimalokpallucknowcioinscoin unnao sitapur lakhimpur bahraich barabanki raebareli sravasti gonda faizabad amethi kaushambi balrampur basti ambedkarnagar sultanpur maharajgang santkabirnagar azamgarh kushinagar gorkhpur deoria mau ghazipur chandauli ballia sidharathnagar mumbai insurance ombudsman office insurance ombudsman floor jeevan seva annexe road santacruz mumbai,0
